Año de Elección,Votación Presidencial,Candidato (a),Región,Provincia,Cargo,Electo(a),Fecha de Elección,Fin de Período,Id Región,Inicio de Período,Nombre Provincia,Partido,Sigla Partido,Tipo de Elección,Votos Totales
2013,PRIMERA VOTACIÓN,VOTOS NULOS,METROPOLITANA DE SANTIAGO               ,21,PRESIDENTE,,2013-11-17,2018,13,2014,SANTIAGO                                ,,,PRESIDENCIAL,19017
2013,PRIMERA VOTACIÓN,RICARDO ISRAEL ZIPPER,METROPOLITANA DE SANTIAGO               ,21,PRESIDENTE,,2013-11-17,2018,13,2014,SANTIAGO                                ,PARTIDO REGIONALISTA DE LOS INDEPENDIENTES,PRI,PRESIDENCIAL,12584
2013,PRIMERA VOTACIÓN,VOTOS EN BLANCO,METROPOLITANA DE SANTIAGO               ,21,PRESIDENTE,,2013-11-17,2018,13,2014,SANTIAGO                                ,,,PRESIDENCIAL,11062
2013,PRIMERA VOTACIÓN,TOMAS JOCELYN-HOLT LETELIER,METROPOLITANA DE SANTIAGO               ,21,PRESIDENTE,,2013-11-17,2018,13,2014,SANTIAGO                                ,INDEPENDIENTE,IND,PRESIDENCIAL,3534
2013,PRIMERA VOTACIÓN,MICHELLE BACHELET JERIA,METROPOLITANA DE SANTIAGO               ,22,PRESIDENTE,2ª Votación,2013-11-17,2018,13,2014,CORDILLERA                              ,PARTIDO SOCIALISTA DE CHILE,PS,PRESIDENCIAL,67335
2013,PRIMERA VOTACIÓN,EVELYN MATTHEI FORNET,METROPOLITANA DE SANTIAGO               ,22,PRESIDENTE,2ª Votación,2013-11-17,2018,13,2014,CORDILLERA                              ,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,35630
2013,PRIMERA VOTACIÓN,MARCO ENRIQUEZ-OMINAMI GUMUCIO,METROPOLITANA DE SANTIAGO               ,22,PRESIDENTE,,2013-11-17,2018,13,2014,CORDILLERA                              ,PARTIDO PROGRESISTA,PRO,PRESIDENCIAL,28401
2013,PRIMERA VOTACIÓN,FRANCO ALDO PARISI FERNANDEZ,METROPOLITANA DE SANTIAGO               ,22,PRESIDENTE,,2013-11-17,2018,13,2014,CORDILLERA                              ,INDEPENDIENTE,IND,PRESIDENCIAL,15893
2013,PRIMERA VOTACIÓN,MARCEL CLAUDE REYES,METROPOLITANA DE SANTIAGO               ,22,PRESIDENTE,,2013-11-17,2018,13,2014,CORDILLERA                              ,PARTIDO HUMANISTA,PH,PRESIDENCIAL,7037
2013,PRIMERA VOTACIÓN,ALFREDO SFEIR YOUNIS,METROPOLITANA DE SANTIAGO               ,22,PRESIDENTE,,2013-11-17,2018,13,2014,CORDILLERA                              ,PARTIDO ECOLOGISTA VERDE,PEV,PRESIDENCIAL,4118
2013,PRIMERA VOTACIÓN,ROXANA MIRANDA MENESES,METROPOLITANA DE SANTIAGO               ,22,PRESIDENTE,,2013-11-17,2018,13,2014,CORDILLERA                              ,PARTIDO IGUALDAD,IGUALDAD,PRESIDENCIAL,2400
2013,PRIMERA VOTACIÓN,VOTOS NULOS,METROPOLITANA DE SANTIAGO               ,22,PRESIDENTE,,2013-11-17,2018,13,2014,CORDILLERA                              ,,,PRESIDENCIAL,1613
2013,PRIMERA VOTACIÓN,RICARDO ISRAEL ZIPPER,METROPOLITANA DE SANTIAGO               ,22,PRESIDENTE,,2013-11-17,2018,13,2014,CORDILLERA                              ,PARTIDO REGIONALISTA DE LOS INDEPENDIENTES,PRI,PRESIDENCIAL,969
2013,PRIMERA VOTACIÓN,VOTOS EN BLANCO,METROPOLITANA DE SANTIAGO               ,22,PRESIDENTE,,2013-11-17,2018,13,2014,CORDILLERA                              ,,,PRESIDENCIAL,931
2013,PRIMERA VOTACIÓN,TOMAS JOCELYN-HOLT LETELIER,METROPOLITANA DE SANTIAGO               ,22,PRESIDENTE,,2013-11-17,2018,13,2014,CORDILLERA                              ,INDEPENDIENTE,IND,PRESIDENCIAL,271
2013,PRIMERA VOTACIÓN,MICHELLE BACHELET JERIA,METROPOLITANA DE SANTIAGO               ,23,PRESIDENTE,2ª Votación,2013-11-17,2018,13,2014,MAIPO                                   ,PARTIDO SOCIALISTA DE CHILE,PS,PRESIDENCIAL,68834
2013,PRIMERA VOTACIÓN,EVELYN MATTHEI FORNET,METROPOLITANA DE SANTIAGO               ,23,PRESIDENTE,2ª Votación,2013-11-17,2018,13,2014,MAIPO                                   ,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,40118
2013,PRIMERA VOTACIÓN,MARCO ENRIQUEZ-OMINAMI GUMUCIO,METROPOLITANA DE SANTIAGO               ,23,PRESIDENTE,,2013-11-17,2018,13,2014,MAIPO                                   ,PARTIDO PROGRESISTA,PRO,PRESIDENCIAL,22797
2013,PRIMERA VOTACIÓN,FRANCO ALDO PARISI FERNANDEZ,METROPOLITANA DE SANTIAGO               ,23,PRESIDENTE,,2013-11-17,2018,13,2014,MAIPO                                   ,INDEPENDIENTE,IND,PRESIDENCIAL,12873
2013,PRIMERA VOTACIÓN,MARCEL CLAUDE REYES,METROPOLITANA DE SANTIAGO               ,23,PRESIDENTE,,2013-11-17,2018,13,2014,MAIPO                                   ,PARTIDO HUMANISTA,PH,PRESIDENCIAL,3856
2013,PRIMERA VOTACIÓN,ALFREDO SFEIR YOUNIS,METROPOLITANA DE SANTIAGO               ,23,PRESIDENTE,,2013-11-17,2018,13,2014,MAIPO                                   ,PARTIDO ECOLOGISTA VERDE,PEV,PRESIDENCIAL,3040
2013,PRIMERA VOTACIÓN,ROXANA MIRANDA MENESES,METROPOLITANA DE SANTIAGO               ,23,PRESIDENTE,,2013-11-17,2018,13,2014,MAIPO                                   ,PARTIDO IGUALDAD,IGUALDAD,PRESIDENCIAL,2233
2013,PRIMERA VOTACIÓN,VOTOS NULOS,METROPOLITANA DE SANTIAGO               ,23,PRESIDENTE,,2013-11-17,2018,13,2014,MAIPO                                   ,,,PRESIDENCIAL,1702
2013,PRIMERA VOTACIÓN,VOTOS EN BLANCO,METROPOLITANA DE SANTIAGO               ,23,PRESIDENTE,,2013-11-17,2018,13,2014,MAIPO                                   ,,,PRESIDENCIAL,1351
2013,PRIMERA VOTACIÓN,RICARDO ISRAEL ZIPPER,METROPOLITANA DE SANTIAGO               ,23,PRESIDENTE,,2013-11-17,2018,13,2014,MAIPO                                   ,PARTIDO REGIONALISTA DE LOS INDEPENDIENTES,PRI,PRESIDENCIAL,897
2013,PRIMERA VOTACIÓN,TOMAS JOCELYN-HOLT LETELIER,METROPOLITANA DE SANTIAGO               ,23,PRESIDENTE,,2013-11-17,2018,13,2014,MAIPO                                   ,INDEPENDIENTE,IND,PRESIDENCIAL,245
2013,PRIMERA VOTACIÓN,MICHELLE BACHELET JERIA,METROPOLITANA DE SANTIAGO               ,24,PRESIDENTE,2ª Votación,2013-11-17,2018,13,2014,MELIPILLA                               ,PARTIDO SOCIALISTA DE CHILE,PS,PRESIDENCIAL,34504
2013,PRIMERA VOTACIÓN,EVELYN MATTHEI FORNET,METROPOLITANA DE SANTIAGO               ,24,PRESIDENTE,2ª Votación,2013-11-17,2018,13,2014,MELIPILLA                               ,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,16633
2013,PRIMERA VOTACIÓN,MARCO ENRIQUEZ-OMINAMI GUMUCIO,METROPOLITANA DE SANTIAGO               ,24,PRESIDENTE,,2013-11-17,2018,13,2014,MELIPILLA                               ,PARTIDO PROGRESISTA,PRO,PRESIDENCIAL,5801
2013,PRIMERA VOTACIÓN,FRANCO ALDO PARISI FERNANDEZ,METROPOLITANA DE SANTIAGO               ,24,PRESIDENTE,,2013-11-17,2018,13,2014,MELIPILLA                               ,INDEPENDIENTE,IND,PRESIDENCIAL,4791
2013,PRIMERA VOTACIÓN,MARCEL CLAUDE REYES,METROPOLITANA DE SANTIAGO               ,24,PRESIDENTE,,2013-11-17,2018,13,2014,MELIPILLA                               ,PARTIDO HUMANISTA,PH,PRESIDENCIAL,1507
2013,PRIMERA VOTACIÓN,ALFREDO SFEIR YOUNIS,METROPOLITANA DE SANTIAGO               ,24,PRESIDENTE,,2013-11-17,2018,13,2014,MELIPILLA                               ,PARTIDO ECOLOGISTA VERDE,PEV,PRESIDENCIAL,1143
2013,PRIMERA VOTACIÓN,VOTOS EN BLANCO,METROPOLITANA DE SANTIAGO               ,24,PRESIDENTE,,2013-11-17,2018,13,2014,MELIPILLA                               ,,,PRESIDENCIAL,671
2013,PRIMERA VOTACIÓN,VOTOS NULOS,METROPOLITANA DE SANTIAGO               ,24,PRESIDENTE,,2013-11-17,2018,13,2014,MELIPILLA                               ,,,PRESIDENCIAL,665
2013,PRIMERA VOTACIÓN,ROXANA MIRANDA MENESES,METROPOLITANA DE SANTIAGO               ,24,PRESIDENTE,,2013-11-17,2018,13,2014,MELIPILLA                               ,PARTIDO IGUALDAD,IGUALDAD,PRESIDENCIAL,635
2013,PRIMERA VOTACIÓN,RICARDO ISRAEL ZIPPER,METROPOLITANA DE SANTIAGO               ,24,PRESIDENTE,,2013-11-17,2018,13,2014,MELIPILLA                               ,PARTIDO REGIONALISTA DE LOS INDEPENDIENTES,PRI,PRESIDENCIAL,296
2013,PRIMERA VOTACIÓN,TOMAS JOCELYN-HOLT LETELIER,METROPOLITANA DE SANTIAGO               ,24,PRESIDENTE,,2013-11-17,2018,13,2014,MELIPILLA                               ,INDEPENDIENTE,IND,PRESIDENCIAL,147
2013,PRIMERA VOTACIÓN,MICHELLE BACHELET JERIA,METROPOLITANA DE SANTIAGO               ,25,PRESIDENTE,2ª Votación,2013-11-17,2018,13,2014,TALAGANTE                               ,PARTIDO SOCIALISTA DE CHILE,PS,PRESIDENCIAL,47572
2013,PRIMERA VOTACIÓN,EVELYN MATTHEI FORNET,METROPOLITANA DE SANTIAGO               ,25,PRESIDENTE,2ª Votación,2013-11-17,2018,13,2014,TALAGANTE                               ,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,25060
2013,PRIMERA VOTACIÓN,MARCO ENRIQUEZ-OMINAMI GUMUCIO,METROPOLITANA DE SANTIAGO               ,25,PRESIDENTE,,2013-11-17,2018,13,2014,TALAGANTE                               ,PARTIDO PROGRESISTA,PRO,PRESIDENCIAL,13902
2013,PRIMERA VOTACIÓN,FRANCO ALDO PARISI FERNANDEZ,METROPOLITANA DE SANTIAGO               ,25,PRESIDENTE,,2013-11-17,2018,13,2014,TALAGANTE                               ,INDEPENDIENTE,IND,PRESIDENCIAL,8778
2013,PRIMERA VOTACIÓN,MARCEL CLAUDE REYES,METROPOLITANA DE SANTIAGO               ,25,PRESIDENTE,,2013-11-17,2018,13,2014,TALAGANTE                               ,PARTIDO HUMANISTA,PH,PRESIDENCIAL,2551
2013,PRIMERA VOTACIÓN,ALFREDO SFEIR YOUNIS,METROPOLITANA DE SANTIAGO               ,25,PRESIDENTE,,2013-11-17,2018,13,2014,TALAGANTE                               ,PARTIDO ECOLOGISTA VERDE,PEV,PRESIDENCIAL,1945
2013,PRIMERA VOTACIÓN,ROXANA MIRANDA MENESES,METROPOLITANA DE SANTIAGO               ,25,PRESIDENTE,,2013-11-17,2018,13,2014,TALAGANTE                               ,PARTIDO IGUALDAD,IGUALDAD,PRESIDENCIAL,1265
2013,PRIMERA VOTACIÓN,VOTOS NULOS,METROPOLITANA DE SANTIAGO               ,25,PRESIDENTE,,2013-11-17,2018,13,2014,TALAGANTE                               ,,,PRESIDENCIAL,1087
2013,PRIMERA VOTACIÓN,VOTOS EN BLANCO,METROPOLITANA DE SANTIAGO               ,25,PRESIDENTE,,2013-11-17,2018,13,2014,TALAGANTE                               ,,,PRESIDENCIAL,899
2013,PRIMERA VOTACIÓN,RICARDO ISRAEL ZIPPER,METROPOLITANA DE SANTIAGO               ,25,PRESIDENTE,,2013-11-17,2018,13,2014,TALAGANTE                               ,PARTIDO REGIONALISTA DE LOS INDEPENDIENTES,PRI,PRESIDENCIAL,589
2013,PRIMERA VOTACIÓN,TOMAS JOCELYN-HOLT LETELIER,METROPOLITANA DE SANTIAGO               ,25,PRESIDENTE,,2013-11-17,2018,13,2014,TALAGANTE                               ,INDEPENDIENTE,IND,PRESIDENCIAL,179
2013,PRIMERA VOTACIÓN,MICHELLE BACHELET JERIA,DE LOS RIOS,39,PRESIDENTE,2ª Votación,2013-11-17,2018,14,2014,VALDIVIA,PARTIDO SOCIALISTA DE CHILE,PS,PRESIDENCIAL,63020
2013,PRIMERA VOTACIÓN,EVELYN MATTHEI FORNET,DE LOS RIOS,39,PRESIDENTE,2ª Votación,2013-11-17,2018,14,2014,VALDIVIA,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,26202
2013,PRIMERA VOTACIÓN,FRANCO ALDO PARISI FERNANDEZ,DE LOS RIOS,39,PRESIDENTE,,2013-11-17,2018,14,2014,VALDIVIA,INDEPENDIENTE,IND,PRESIDENCIAL,11503
2013,PRIMERA VOTACIÓN,MARCO ENRIQUEZ-OMINAMI GUMUCIO,DE LOS RIOS,39,PRESIDENTE,,2013-11-17,2018,14,2014,VALDIVIA,PARTIDO PROGRESISTA,PRO,PRESIDENCIAL,8150
2013,PRIMERA VOTACIÓN,MARCEL CLAUDE REYES,DE LOS RIOS,39,PRESIDENTE,,2013-11-17,2018,14,2014,VALDIVIA,PARTIDO HUMANISTA,PH,PRESIDENCIAL,3899
2013,PRIMERA VOTACIÓN,ALFREDO SFEIR YOUNIS,DE LOS RIOS,39,PRESIDENTE,,2013-11-17,2018,14,2014,VALDIVIA,PARTIDO ECOLOGISTA VERDE,PEV,PRESIDENCIAL,2405
2013,PRIMERA VOTACIÓN,VOTOS NULOS,DE LOS RIOS,39,PRESIDENTE,,2013-11-17,2018,14,2014,VALDIVIA,,,PRESIDENCIAL,1265
2013,PRIMERA VOTACIÓN,ROXANA MIRANDA MENESES,DE LOS RIOS,39,PRESIDENTE,,2013-11-17,2018,14,2014,VALDIVIA,PARTIDO IGUALDAD,IGUALDAD,PRESIDENCIAL,1261
2013,PRIMERA VOTACIÓN,VOTOS EN BLANCO,DE LOS RIOS,39,PRESIDENTE,,2013-11-17,2018,14,2014,VALDIVIA,,,PRESIDENCIAL,897
2013,PRIMERA VOTACIÓN,RICARDO ISRAEL ZIPPER,DE LOS RIOS,39,PRESIDENTE,,2013-11-17,2018,14,2014,VALDIVIA,PARTIDO REGIONALISTA DE LOS INDEPENDIENTES,PRI,PRESIDENCIAL,606
2013,PRIMERA VOTACIÓN,TOMAS JOCELYN-HOLT LETELIER,DE LOS RIOS,39,PRESIDENTE,,2013-11-17,2018,14,2014,VALDIVIA,INDEPENDIENTE,IND,PRESIDENCIAL,244
2013,PRIMERA VOTACIÓN,MICHELLE BACHELET JERIA,DE LOS RIOS,53,PRESIDENTE,2ª Votación,2013-11-17,2018,14,2014,DEL RANCO,PARTIDO SOCIALISTA DE CHILE,PS,PRESIDENCIAL,21799
2013,PRIMERA VOTACIÓN,EVELYN MATTHEI FORNET,DE LOS RIOS,53,PRESIDENTE,2ª Votación,2013-11-17,2018,14,2014,DEL RANCO,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,11842
2013,PRIMERA VOTACIÓN,FRANCO ALDO PARISI FERNANDEZ,DE LOS RIOS,53,PRESIDENTE,,2013-11-17,2018,14,2014,DEL RANCO,INDEPENDIENTE,IND,PRESIDENCIAL,3936
2013,PRIMERA VOTACIÓN,MARCO ENRIQUEZ-OMINAMI GUMUCIO,DE LOS RIOS,53,PRESIDENTE,,2013-11-17,2018,14,2014,DEL RANCO,PARTIDO PROGRESISTA,PRO,PRESIDENCIAL,1982
2013,PRIMERA VOTACIÓN,MARCEL CLAUDE REYES,DE LOS RIOS,53,PRESIDENTE,,2013-11-17,2018,14,2014,DEL RANCO,PARTIDO HUMANISTA,PH,PRESIDENCIAL,649
2013,PRIMERA VOTACIÓN,VOTOS NULOS,DE LOS RIOS,53,PRESIDENTE,,2013-11-17,2018,14,2014,DEL RANCO,,,PRESIDENCIAL,501
2013,PRIMERA VOTACIÓN,VOTOS EN BLANCO,DE LOS RIOS,53,PRESIDENTE,,2013-11-17,2018,14,2014,DEL RANCO,,,PRESIDENCIAL,437
2013,PRIMERA VOTACIÓN,ROXANA MIRANDA MENESES,DE LOS RIOS,53,PRESIDENTE,,2013-11-17,2018,14,2014,DEL RANCO,PARTIDO IGUALDAD,IGUALDAD,PRESIDENCIAL,402
2013,PRIMERA VOTACIÓN,ALFREDO SFEIR YOUNIS,DE LOS RIOS,53,PRESIDENTE,,2013-11-17,2018,14,2014,DEL RANCO,PARTIDO ECOLOGISTA VERDE,PEV,PRESIDENCIAL,396
2013,PRIMERA VOTACIÓN,RICARDO ISRAEL ZIPPER,DE LOS RIOS,53,PRESIDENTE,,2013-11-17,2018,14,2014,DEL RANCO,PARTIDO REGIONALISTA DE LOS INDEPENDIENTES,PRI,PRESIDENCIAL,240
2013,PRIMERA VOTACIÓN,TOMAS JOCELYN-HOLT LETELIER,DE LOS RIOS,53,PRESIDENTE,,2013-11-17,2018,14,2014,DEL RANCO,INDEPENDIENTE,IND,PRESIDENCIAL,93
2013,PRIMERA VOTACIÓN,MICHELLE BACHELET JERIA,ARICA Y PARINACOTA,1,PRESIDENTE,2ª Votación,2013-11-17,2018,15,2014,ARICA,PARTIDO SOCIALISTA DE CHILE,PS,PRESIDENCIAL,28460
2013,PRIMERA VOTACIÓN,EVELYN MATTHEI FORNET,ARICA Y PARINACOTA,1,PRESIDENTE,2ª Votación,2013-11-17,2018,15,2014,ARICA,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,14847
2013,PRIMERA VOTACIÓN,FRANCO ALDO PARISI FERNANDEZ,ARICA Y PARINACOTA,1,PRESIDENTE,,2013-11-17,2018,15,2014,ARICA,INDEPENDIENTE,IND,PRESIDENCIAL,14007
2013,PRIMERA VOTACIÓN,MARCO ENRIQUEZ-OMINAMI GUMUCIO,ARICA Y PARINACOTA,1,PRESIDENTE,,2013-11-17,2018,15,2014,ARICA,PARTIDO PROGRESISTA,PRO,PRESIDENCIAL,7031
2013,PRIMERA VOTACIÓN,MARCEL CLAUDE REYES,ARICA Y PARINACOTA,1,PRESIDENTE,,2013-11-17,2018,15,2014,ARICA,PARTIDO HUMANISTA,PH,PRESIDENCIAL,1469
2013,PRIMERA VOTACIÓN,ALFREDO SFEIR YOUNIS,ARICA Y PARINACOTA,1,PRESIDENTE,,2013-11-17,2018,15,2014,ARICA,PARTIDO ECOLOGISTA VERDE,PEV,PRESIDENCIAL,1011
2013,PRIMERA VOTACIÓN,ROXANA MIRANDA MENESES,ARICA Y PARINACOTA,1,PRESIDENTE,,2013-11-17,2018,15,2014,ARICA,PARTIDO IGUALDAD,IGUALDAD,PRESIDENCIAL,825
2013,PRIMERA VOTACIÓN,VOTOS NULOS,ARICA Y PARINACOTA,1,PRESIDENTE,,2013-11-17,2018,15,2014,ARICA,,,PRESIDENCIAL,672
2013,PRIMERA VOTACIÓN,VOTOS EN BLANCO,ARICA Y PARINACOTA,1,PRESIDENTE,,2013-11-17,2018,15,2014,ARICA,,,PRESIDENCIAL,342
2013,PRIMERA VOTACIÓN,RICARDO ISRAEL ZIPPER,ARICA Y PARINACOTA,1,PRESIDENTE,,2013-11-17,2018,15,2014,ARICA,PARTIDO REGIONALISTA DE LOS INDEPENDIENTES,PRI,PRESIDENCIAL,316
2013,PRIMERA VOTACIÓN,TOMAS JOCELYN-HOLT LETELIER,ARICA Y PARINACOTA,1,PRESIDENTE,,2013-11-17,2018,15,2014,ARICA,INDEPENDIENTE,IND,PRESIDENCIAL,84
2013,PRIMERA VOTACIÓN,MICHELLE BACHELET JERIA,ARICA Y PARINACOTA,2,PRESIDENTE,2ª Votación,2013-11-17,2018,15,2014,PARINACOTA,PARTIDO SOCIALISTA DE CHILE,PS,PRESIDENCIAL,914
2013,PRIMERA VOTACIÓN,EVELYN MATTHEI FORNET,ARICA Y PARINACOTA,2,PRESIDENTE,2ª Votación,2013-11-17,2018,15,2014,PARINACOTA,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,498
2013,PRIMERA VOTACIÓN,FRANCO ALDO PARISI FERNANDEZ,ARICA Y PARINACOTA,2,PRESIDENTE,,2013-11-17,2018,15,2014,PARINACOTA,INDEPENDIENTE,IND,PRESIDENCIAL,340
2013,PRIMERA VOTACIÓN,MARCO ENRIQUEZ-OMINAMI GUMUCIO,ARICA Y PARINACOTA,2,PRESIDENTE,,2013-11-17,2018,15,2014,PARINACOTA,PARTIDO PROGRESISTA,PRO,PRESIDENCIAL,209
2013,PRIMERA VOTACIÓN,MARCEL CLAUDE REYES,ARICA Y PARINACOTA,2,PRESIDENTE,,2013-11-17,2018,15,2014,PARINACOTA,PARTIDO HUMANISTA,PH,PRESIDENCIAL,41
2013,PRIMERA VOTACIÓN,ROXANA MIRANDA MENESES,ARICA Y PARINACOTA,2,PRESIDENTE,,2013-11-17,2018,15,2014,PARINACOTA,PARTIDO IGUALDAD,IGUALDAD,PRESIDENCIAL,39
2013,PRIMERA VOTACIÓN,VOTOS EN BLANCO,ARICA Y PARINACOTA,2,PRESIDENTE,,2013-11-17,2018,15,2014,PARINACOTA,,,PRESIDENCIAL,29
2013,PRIMERA VOTACIÓN,VOTOS NULOS,ARICA Y PARINACOTA,2,PRESIDENTE,,2013-11-17,2018,15,2014,PARINACOTA,,,PRESIDENCIAL,28
2013,PRIMERA VOTACIÓN,ALFREDO SFEIR YOUNIS,ARICA Y PARINACOTA,2,PRESIDENTE,,2013-11-17,2018,15,2014,PARINACOTA,PARTIDO ECOLOGISTA VERDE,PEV,PRESIDENCIAL,15
2013,PRIMERA VOTACIÓN,RICARDO ISRAEL ZIPPER,ARICA Y PARINACOTA,2,PRESIDENTE,,2013-11-17,2018,15,2014,PARINACOTA,PARTIDO REGIONALISTA DE LOS INDEPENDIENTES,PRI,PRESIDENCIAL,6
2013,PRIMERA VOTACIÓN,TOMAS JOCELYN-HOLT LETELIER,ARICA Y PARINACOTA,2,PRESIDENTE,,2013-11-17,2018,15,2014,PARINACOTA,INDEPENDIENTE,IND,PRESIDENCIAL,5
2013,SEGUNDA VOTACIÓN,MICHELLE BACHELET JERIA,DE TARAPACA,3,PRESIDENTE,SI,2013-12-15,2018,1,2014,IQUIQUE,PARTIDO SOCIALISTA DE CHILE,PS,PRESIDENCIAL,32307
2013,SEGUNDA VOTACIÓN,EVELYN MATTHEI FORNET,DE TARAPACA,3,PRESIDENTE,,2013-12-15,2018,1,2014,IQUIQUE,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,24719
2013,SEGUNDA VOTACIÓN,VOTOS NULOS,DE TARAPACA,3,PRESIDENTE,,2013-12-15,2018,1,2014,IQUIQUE,,,PRESIDENCIAL,881
2013,SEGUNDA VOTACIÓN,VOTOS EN BLANCO,DE TARAPACA,3,PRESIDENTE,,2013-12-15,2018,1,2014,IQUIQUE,,,PRESIDENCIAL,319
2013,SEGUNDA VOTACIÓN,MICHELLE BACHELET JERIA,DE TARAPACA,52,PRESIDENTE,SI,2013-12-15,2018,1,2014,DEL TAMARUGAL,PARTIDO SOCIALISTA DE CHILE,PS,PRESIDENCIAL,4036
2013,SEGUNDA VOTACIÓN,EVELYN MATTHEI FORNET,DE TARAPACA,52,PRESIDENTE,,2013-12-15,2018,1,2014,DEL TAMARUGAL,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,2907
2013,SEGUNDA VOTACIÓN,VOTOS NULOS,DE TARAPACA,52,PRESIDENTE,,2013-12-15,2018,1,2014,DEL TAMARUGAL,,,PRESIDENCIAL,91
2013,SEGUNDA VOTACIÓN,VOTOS EN BLANCO,DE TARAPACA,52,PRESIDENTE,,2013-12-15,2018,1,2014,DEL TAMARUGAL,,,PRESIDENCIAL,39
2013,SEGUNDA VOTACIÓN,MICHELLE BACHELET JERIA,DE ANTOFAGASTA,4,PRESIDENTE,SI,2013-12-15,2018,2,2014,TOCOPILLA,PARTIDO SOCIALISTA DE CHILE,PS,PRESIDENCIAL,6697
2013,SEGUNDA VOTACIÓN,EVELYN MATTHEI FORNET,DE ANTOFAGASTA,4,PRESIDENTE,,2013-12-15,2018,2,2014,TOCOPILLA,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,2093
2013,SEGUNDA VOTACIÓN,VOTOS NULOS,DE ANTOFAGASTA,4,PRESIDENTE,,2013-12-15,2018,2,2014,TOCOPILLA,,,PRESIDENCIAL,94
2013,SEGUNDA VOTACIÓN,VOTOS EN BLANCO,DE ANTOFAGASTA,4,PRESIDENTE,,2013-12-15,2018,2,2014,TOCOPILLA,,,PRESIDENCIAL,36
2013,SEGUNDA VOTACIÓN,MICHELLE BACHELET JERIA,DE ANTOFAGASTA,5,PRESIDENTE,SI,2013-12-15,2018,2,2014,EL LOA,PARTIDO SOCIALISTA DE CHILE,PS,PRESIDENCIAL,24643
2013,SEGUNDA VOTACIÓN,EVELYN MATTHEI FORNET,DE ANTOFAGASTA,5,PRESIDENTE,,2013-12-15,2018,2,2014,EL LOA,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,15015
2013,SEGUNDA VOTACIÓN,VOTOS NULOS,DE ANTOFAGASTA,5,PRESIDENTE,,2013-12-15,2018,2,2014,EL LOA,,,PRESIDENCIAL,690
2013,SEGUNDA VOTACIÓN,VOTOS EN BLANCO,DE ANTOFAGASTA,5,PRESIDENTE,,2013-12-15,2018,2,2014,EL LOA,,,PRESIDENCIAL,187
2013,SEGUNDA VOTACIÓN,MICHELLE BACHELET JERIA,DE ANTOFAGASTA,6,PRESIDENTE,SI,2013-12-15,2018,2,2014,ANTOFAGASTA,PARTIDO SOCIALISTA DE CHILE,PS,PRESIDENCIAL,49901
2013,SEGUNDA VOTACIÓN,EVELYN MATTHEI FORNET,DE ANTOFAGASTA,6,PRESIDENTE,,2013-12-15,2018,2,2014,ANTOFAGASTA,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,29963
2013,SEGUNDA VOTACIÓN,VOTOS NULOS,DE ANTOFAGASTA,6,PRESIDENTE,,2013-12-15,2018,2,2014,ANTOFAGASTA,,,PRESIDENCIAL,1574
2013,SEGUNDA VOTACIÓN,VOTOS EN BLANCO,DE ANTOFAGASTA,6,PRESIDENTE,,2013-12-15,2018,2,2014,ANTOFAGASTA,,,PRESIDENCIAL,433
2013,SEGUNDA VOTACIÓN,MICHELLE BACHELET JERIA,DE ATACAMA,7,PRESIDENTE,SI,2013-12-15,2018,3,2014,CHAÑARAL,PARTIDO SOCIALISTA DE CHILE,PS,PRESIDENCIAL,6652
2013,SEGUNDA VOTACIÓN,EVELYN MATTHEI FORNET,DE ATACAMA,7,PRESIDENTE,,2013-12-15,2018,3,2014,CHAÑARAL,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,1958
2013,SEGUNDA VOTACIÓN,VOTOS NULOS,DE ATACAMA,7,PRESIDENTE,,2013-12-15,2018,3,2014,CHAÑARAL,,,PRESIDENCIAL,110
2013,SEGUNDA VOTACIÓN,VOTOS EN BLANCO,DE ATACAMA,7,PRESIDENTE,,2013-12-15,2018,3,2014,CHAÑARAL,,,PRESIDENCIAL,45
2013,SEGUNDA VOTACIÓN,MICHELLE BACHELET JERIA,DE ATACAMA,8,PRESIDENTE,SI,2013-12-15,2018,3,2014,COPIAPO,PARTIDO SOCIALISTA DE CHILE,PS,PRESIDENCIAL,31218
2013,SEGUNDA VOTACIÓN,EVELYN MATTHEI FORNET,DE ATACAMA,8,PRESIDENTE,,2013-12-15,2018,3,2014,COPIAPO,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,15676
